customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
'C671392477','4','F','28007','M1823072687','28007','es_transportation',16.24,0
'C901400531','2','F','28007','M348934600','28007','es_transportation',60.1,0
'C1761085759','3','F','28007','M1053599405','28007','es_health',265.92,0
'C276623362','4','M','28007','M348934600','28007','es_transportation',40.06,0
'C612045723','5','F','28007','M348934600','28007','es_transportation',39.14,0
'C808326652','U','E','28007','M348934600','28007','es_transportation',56.78,0
'C267284908','4','F','28007','M348934600','28007','es_transportation',17.28,0
'C1080813886','4','M','28007','M348934600','28007','es_transportation',18.43,0
'C62153477','3','M','28007','M1823072687','28007','es_transportation',15.58,0
'C125481968','1','M','28007','M348934600','28007','es_transportation',17.84,0
'C1293579037','2','F','28007','M348934600','28007','es_transportation',31.94,0
'C1200311106','3','F','28007','M855959430','28007','es_hyper',16.02,0
'C656075868','1','F','28007','M151143676','28007','es_barsandrestaurants',89.28,0
'C1365609574','4','M','28007','M348934600','28007','es_transportation',15.74,0
'C1553941793','1','F','28007','M348934600','28007','es_transportation',37.32,0
'C1703739582','4','F','28007','M348934600','28007','es_transportation',27.84,0
'C1499092508','5','M','28007','M348934600','28007','es_transportation',7.29,0
'C1148771999','4','M','28007','M1823072687','28007','es_transportation',1.84,0
'C605522883','2','M','28007','M348934600','28007','es_transportation',0.13,0
'C1404589205','2','M','28007','M1823072687','28007','es_transportation',38.33,0
'C1897313368','5','F','28007','M348934600','28007','es_transportation',31.12,0
'C304677660','4','F','28007','M348934600','28007','es_transportation',24.53,0
'C1273564839','5','F','28007','M348934600','28007','es_transportation',34.77,0
'C1750835738','5','F','28007','M151143676','28007','es_barsandrestaurants',13.56,0
'C1855693993','4','F','28007','M348934600','28007','es_transportation',14.89,0
'C1793707767','4','F','28007','M348934600','28007','es_transportation',3.96,0
'C1536088502','1','M','28007','M348934600','28007','es_transportation',2.02,0
'C1927223566','6','M','28007','M348934600','28007','es_transportation',56.18,0
'C265405940','2','F','28007','M348934600','28007','es_transportation',46.38,0
'C56690195','2','M','28007','M1823072687','28007','es_transportation',40.57,0
'C380412694','1','M','28007','M1823072687','28007','es_transportation',5.87,0
'C673048498','2','M','28007','M348934600','28007','es_transportation',27.31,0
'C660024200','2','F','28007','M348934600','28007','es_transportation',10.09,0
'C2108669396','5','M','28007','M348934600','28007','es_transportation',46.84,0
'C1428252955','1','F','28007','M1741626453','28007','es_sportsandtoys',73.8,0
'C1704116821','5','M','28007','M348934600','28007','es_transportation',36.03,0
'C1517820871','3','F','28007','M1823072687','28007','es_transportation',39.83,0
'C1983511229','3','M','28007','M348934600','28007','es_transportation',12.11,0
'C764048448','3','M','28007','M855959430','28007','es_hyper',46.27,0
'C1118932469','4','F','28007','M348934600','28007','es_transportation',26.95,0
'C34104097','1','F','28007','M348934600','28007','es_transportation',4.81,0
'C1809104609','1','F','28007','M348934600','28007','es_transportation',25.93,0
'C255691679','2','F','28007','M348934600','28007','es_transportation',3.79,0
'C1348957967','2','M','28007','M348934600','28007','es_transportation',18.92,0
'C1087227796','2','M','28007','M85975013','28007','es_food',4.74,0
'C404536294','3','F','28007','M348934600','28007','es_transportation',23.19,0
'C1465725042','6','F','28007','M151143676','28007','es_barsandrestaurants',145.25,0
'C1569014356','2','M','28007','M348934600','28007','es_transportation',4.57,0
'C1921196241','3','M','28007','M348934600','28007','es_transportation',48.11,0
'C1516006997','2','M','28007','M348934600','28007','es_transportation',43.36,0
'C1158646143','3','M','28007','M1823072687','28007','es_transportation',15.04,0
'C1834864466','2','M','28007','M1823072687','28007','es_transportation',34.35,0
'C1740186506','3','M','28007','M1823072687','28007','es_transportation',12.03,0
'C83204562','2','F','28007','M348934600','28007','es_transportation',35.66,0
'C759940472','2','M','28007','M348934600','28007','es_transportation',55.49,0
'C1702404555','3','M','28007','M348934600','28007','es_transportation',7.77,0
'C1261640227','3','M','28007','M348934600','28007','es_transportation',28.1,0
'C23582994','2','F','28007','M348934600','28007','es_transportation',16,0
'C1783773775','2','M','28007','M1823072687','28007','es_transportation',8.04,0
'C926583171','2','F','28007','M1823072687','28007','es_transportation',29.57,0
'C1082608644','4','F','28007','M348934600','28007','es_transportation',14.23,0
'C1700159150','4','F','28007','M348934600','28007','es_transportation',78.14,0
'C2125297333','2','F','28007','M1823072687','28007','es_transportation',36.1,0
'C1136643517','5','M','28007','M348934600','28007','es_transportation',2.74,0
'C1735092211','3','F','28007','M348934600','28007','es_transportation',34.22,0
'C911735174','3','M','28007','M1823072687','28007','es_transportation',27.35,0
'C1497895052','2','M','28007','M348934600','28007','es_transportation',28.51,0
'C1804573810','2','F','28007','M348934600','28007','es_transportation',47.38,0
'C506003529','5','F','28007','M348934600','28007','es_transportation',44.75,0
'C58432631','2','F','28007','M1823072687','28007','es_transportation',24.65,0
'C1388726904','3','F','28007','M348934600','28007','es_transportation',27.49,0
'C581878341','4','M','28007','M348934600','28007','es_transportation',51.35,0
'C825744832','2','M','28007','M348934600','28007','es_transportation',39.48,0
'C1953872129','2','M','28007','M348934600','28007','es_transportation',16.13,0
'C1370192017','6','F','28007','M1823072687','28007','es_transportation',34.97,0
'C1703648667','2','F','28007','M348934600','28007','es_transportation',10,0
'C1358079072','2','M','28007','M1842530320','28007','es_tech',73.53,0
'C1922022324','2','F','28007','M348934600','28007','es_transportation',12.49,0
'C1038733568','2','M','28007','M151143676','28007','es_barsandrestaurants',20.65,0
'C980181294','4','F','28007','M348934600','28007','es_transportation',18.9,0
'C1739741081','4','F','28007','M348934600','28007','es_transportation',24.41,0
'C1709958311','6','M','28007','M348934600','28007','es_transportation',11.89,0
'C102010508','2','F','28007','M348934600','28007','es_transportation',17.14,0
'C1135495199','2','M','28007','M348934600','28007','es_transportation',33.12,0
'C639558755','3','M','28007','M348934600','28007','es_transportation',65.95,0
'C339181872','4','F','28007','M1823072687','28007','es_transportation',38.46,0
'C950325755','2','F','28007','M348934600','28007','es_transportation',27.39,0
'C436675850','4','M','28007','M348934600','28007','es_transportation',13.65,0
'C1214582637','2','F','28007','M1053599405','28007','es_health',122.63,0
'C1853381059','4','M','28007','M348934600','28007','es_transportation',16.7,0
'C133432771','2','F','28007','M348934600','28007','es_transportation',28.9,0
'C1718974481','4','M','28007','M1823072687','28007','es_transportation',49.09,0
'C1565058518','3','M','28007','M348934600','28007','es_transportation',25.54,0
'C2060778761','5','F','28007','M348934600','28007','es_transportation',23.29,0
'C592679392','5','M','28007','M348934600','28007','es_transportation',34.05,0
'C875898611','3','F','28007','M1823072687','28007','es_transportation',47.96,0
'C420348872','3','M','28007','M348934600','28007','es_transportation',14.8,0
'C987620594','5','F','28007','M348934600','28007','es_transportation',13.21,0
'C299357678','3','F','28007','M348934600','28007','es_transportation',1.55,0
'C840928568','1','M','28007','M348934600','28007','es_transportation',19.96,0
'C418638324','5','F','28007','M348934600','28007','es_transportation',45.08,0
'C140234280','2','F','28007','M855959430','28007','es_hyper',67.07,0
'C2136169439','5','M','28007','M348934600','28007','es_transportation',39.68,0
'C20274793','3','F','28007','M1823072687','28007','es_transportation',63.82,0
'C1152356495','3','F','28007','M348934600','28007','es_transportation',28.82,0
'C701909142','3','F','28007','M348934600','28007','es_transportation',19.67,0
'C1145304322','3','F','28007','M348934600','28007','es_transportation',5.93,0
'C17132509','5','F','28007','M348934600','28007','es_transportation',33.08,0
'C1928450094','2','M','28007','M1823072687','28007','es_transportation',13.69,0
'C1711218892','2','M','28007','M348934600','28007','es_transportation',8.03,0
'C2070997908','3','F','28007','M348934600','28007','es_transportation',57.26,0
'C1389311354','5','M','28007','M348934600','28007','es_transportation',25.92,0
'C2094478222','4','F','28007','M209847108','28007','es_wellnessandbeauty',123.17,0
'C287533643','3','M','28007','M1823072687','28007','es_transportation',63.35,0
'C194859196','2','F','28007','M348934600','28007','es_transportation',29.06,0
'C1526175877','1','F','28007','M1823072687','28007','es_transportation',43.2,0
'C1659350842','2','F','28007','M348934600','28007','es_transportation',6.86,0
'C1191796691','4','F','28007','M348934600','28007','es_transportation',29.9,0
'C1376617526','3','F','28007','M1823072687','28007','es_transportation',8.57,0
'C521129957','5','M','28007','M348875670','28007','es_hotelservices',199.95,0
'C1584366693','5','F','28007','M348934600','28007','es_transportation',21.48,0
'C1424007721','4','F','28007','M348934600','28007','es_transportation',21.61,0
'C15777324','2','F','28007','M348934600','28007','es_transportation',23.51,0
'C1933962406','2','F','28007','M1888755466','28007','es_otherservices',96.56,0
'C1287167517','2','F','28007','M348934600','28007','es_transportation',60.58,0
'C232369406','5','F','28007','M348934600','28007','es_transportation',5.28,0
'C466769207','2','F','28007','M348934600','28007','es_transportation',59.8,0
'C1512353179','3','F','28007','M348934600','28007','es_transportation',53.51,0
'C2145448250','5','F','28007','M348934600','28007','es_transportation',41.8,0
'C1981089677','4','M','28007','M348934600','28007','es_transportation',10.27,0
'C388262831','2','F','28007','M348934600','28007','es_transportation',11.38,0
'C1489632788','3','F','28007','M348934600','28007','es_transportation',49.44,0
'C528277773','0','F','28007','M348934600','28007','es_transportation',12.66,0
'C1560676680','2','F','28007','M1888755466','28007','es_otherservices',66.6,1
'C1171622243','5','M','28007','M1888755466','28007','es_otherservices',189.22,1
'C54876469','4','M','28007','M1823072687','28007','es_transportation',19.33,0
'C1128965136','2','F','28007','M348934600','28007','es_transportation',30.96,0
'C903741897','2','F','28007','M1823072687','28007','es_transportation',35.58,0
'C545840720','2','F','28007','M348934600','28007','es_transportation',54.8,0
'C10263180','3','F','28007','M348934600','28007','es_transportation',8.33,0
'C1226947303','2','F','28007','M348934600','28007','es_transportation',4.28,0
'C1719485237','4','M','28007','M348934600','28007','es_transportation',29.03,0
'C798657650','3','M','28007','M1823072687','28007','es_transportation',9.41,0
'C159913055','3','F','28007','M348934600','28007','es_transportation',6.7,0
'C1904362781','3','F','28007','M1053599405','28007','es_health',43.7,0
'C869394149','1','F','28007','M980657600','28007','es_sportsandtoys',6.34,0
'C1294166760','3','M','28007','M692898500','28007','es_health',100.12,0
'C1133451243','5','M','28007','M1823072687','28007','es_transportation',7.17,0
'C170002529','2','F','28007','M348934600','28007','es_transportation',4.24,0
'C1169771418','3','M','28007','M348934600','28007','es_transportation',50.5,0
'C990997956','2','F','28007','M348934600','28007','es_transportation',34.2,0
'C332229910','4','F','28007','M348934600','28007','es_transportation',7.37,0
'C518028573','2','M','28007','M1823072687','28007','es_transportation',20.87,0
'C566987196','1','M','28007','M348934600','28007','es_transportation',22.71,0
'C803365419','1','F','28007','M1823072687','28007','es_transportation',7.8,0
'C1729635847','5','F','28007','M1823072687','28007','es_transportation',22.54,0
'C1376957295','2','M','28007','M348934600','28007','es_transportation',9.34,0
'C842993265','2','F','28007','M348934600','28007','es_transportation',35.54,0
'C86186949','2','F','28007','M348934600','28007','es_transportation',22.44,0
'C1262879702','1','M','28007','M85975013','28007','es_food',41.71,0
'C137986193','4','F','28007','M348934600','28007','es_transportation',37.76,0
'C672794326','3','F','28007','M1946091778','28007','es_wellnessandbeauty',105.66,0
'C450845582','2','F','28007','M348934600','28007','es_transportation',12.87,0
'C228882909','2','M','28007','M348934600','28007','es_transportation',6.05,0
'C922544599','3','F','28007','M480139044','28007','es_health',112.45,0
'C301422123','3','M','28007','M348934600','28007','es_transportation',25.65,0
'C2080088206','5','F','28007','M1823072687','28007','es_transportation',27.62,0
'C24691837','2','F','28007','M348934600','28007','es_transportation',36.42,0
'C375144053','6','F','28007','M980657600','28007','es_sportsandtoys',364.68,1
'C525850964','2','F','28007','M980657600','28007','es_sportsandtoys',398.57,1
'C1299368401','4','M','28007','M840466850','28007','es_tech',51.71,0
'C1014124305','1','M','28007','M348934600','28007','es_transportation',24.8,0
'C808977147','2','M','28007','M348934600','28007','es_transportation',47.35,0
'C1936493073','3','F','28007','M348934600','28007','es_transportation',5.92,0
'C2014438912','1','F','28007','M348934600','28007','es_transportation',17.59,0
'C682529129','3','F','28007','M348934600','28007','es_transportation',34.92,0
'C1509718305','1','M','28007','M348934600','28007','es_transportation',55.34,0
'C526384621','3','M','28007','M840466850','28007','es_tech',46.11,0
'C131915922','2','F','28007','M1823072687','28007','es_transportation',14.86,0
'C1081618305','6','F','28007','M1823072687','28007','es_transportation',37.87,0
'C962830776','2','M','28007','M480139044','28007','es_health',12.39,0
'C2137070408','5','M','28007','M348934600','28007','es_transportation',25,0
'C366601563','1','F','28007','M348934600','28007','es_transportation',1.23,0
'C359628860','4','F','28007','M348934600','28007','es_transportation',14.1,0
'C1295444668','2','M','28007','M348934600','28007','es_transportation',33.61,0
'C1530262146','2','M','28007','M1823072687','28007','es_transportation',17.77,0
'C723217997','4','F','28007','M348934600','28007','es_transportation',15.8,0
'C1021409246','2','M','28007','M348934600','28007','es_transportation',17.61,0
'C26716153','1','F','28007','M348934600','28007','es_transportation',35.32,0
'C2054233026','3','F','28007','M348934600','28007','es_transportation',26.26,0
'C1971497679','4','M','28007','M348934600','28007','es_transportation',6.75,0
'C2090486181','4','M','28007','M348934600','28007','es_transportation',11.33,0
'C2089485741','3','M','28007','M348934600','28007','es_transportation',18.69,0
'C594146637','2','M','28007','M692898500','28007','es_health',260.22,0
'C1000699316','4','M','28007','M1823072687','28007','es_transportation',28.26,0
'C1319350044','3','M','28007','M1535107174','28007','es_wellnessandbeauty',109.78,0
'C1821035128','4','M','28007','M855959430','28007','es_hyper',12.26,0
'C196786098','3','M','28007','M1535107174','28007','es_wellnessandbeauty',24.1,0
'C188991095','4','F','28007','M348934600','28007','es_transportation',51.87,0
'C1373640509','2','M','28007','M85975013','28007','es_food',27.79,0
'C2015203999','4','F','28007','M348934600','28007','es_transportation',27.93,0
'C472989518','3','M','28007','M348934600','28007','es_transportation',32.49,0
'C766494418','2','M','28007','M348934600','28007','es_transportation',23.85,0
'C574852748','4','F','28007','M348934600','28007','es_transportation',12.64,0
'C947156375','6','M','28007','M348934600','28007','es_transportation',39.19,0
'C602544155','4','M','28007','M348934600','28007','es_transportation',7.04,0
'C598089944','2','M','28007','M348934600','28007','es_transportation',30.72,0
'C1101213728','2','M','28007','M1823072687','28007','es_transportation',11.55,0
'C398651508','4','F','28007','M855959430','28007','es_hyper',62.91,0
'C1645579872','5','F','28007','M348934600','28007','es_transportation',69.78,0
'C899813705','4','M','28007','M348934600','28007','es_transportation',18.87,0
'C712367267','5','F','28007','M348934600','28007','es_transportation',8.43,0
'C1538635916','2','F','28007','M348934600','28007','es_transportation',20.4,0
'C191366309','2','F','28007','M1823072687','28007','es_transportation',10.53,0
'C298317613','6','F','28007','M980657600','28007','es_sportsandtoys',43.23,0
'C1333661820','2','M','28007','M348934600','28007','es_transportation',22.17,0
'C1648082819','3','M','28007','M348934600','28007','es_transportation',17.25,0
'C260840933','2','M','28007','M348934600','28007','es_transportation',25.59,0
'C450584964','2','F','28007','M348934600','28007','es_transportation',6.8,0
'C1776310825','4','M','28007','M151143676','28007','es_barsandrestaurants',48.64,0
'C17059521','2','M','28007','M348934600','28007','es_transportation',8.48,0
'C1178005728','3','F','28007','M1823072687','28007','es_transportation',91.18,0
'C272752096','3','F','28007','M348934600','28007','es_transportation',44.85,0
'C459123820','2','M','28007','M348934600','28007','es_transportation',18.17,0
'C1602614455','5','M','28007','M348934600','28007','es_transportation',52.97,0
'C858160484','0','M','28007','M480139044','28007','es_health',9.27,0
'C1239061472','2','M','28007','M348934600','28007','es_transportation',5.74,0
'C1083859927','1','F','28007','M348934600','28007','es_transportation',28.72,0
'C318818410','2','M','28007','M348934600','28007','es_transportation',15.31,0
'C233548839','2','F','28007','M348934600','28007','es_transportation',24.19,0
'C432449092','5','M','28007','M348934600','28007','es_transportation',17.74,0
'C1491844959','1','F','28007','M1053599405','28007','es_health',27.42,0
'C1018783569','2','M','28007','M348934600','28007','es_transportation',72.2,0
'C1214828746','2','F','28007','M1198415165','28007','es_wellnessandbeauty',72.7,0
'C969284083','3','F','28007','M348934600','28007','es_transportation',15.27,0
'C1156188729','2','F','28007','M855959430','28007','es_hyper',8.88,0
'C555482626','3','F','28007','M348934600','28007','es_transportation',2.9,0
'C2113973089','2','F','28007','M348934600','28007','es_transportation',23.84,0
'C605904636','5','F','28007','M348934600','28007','es_transportation',17.06,0
'C760223382','3','F','28007','M348934600','28007','es_transportation',21.86,0
'C1257820473','3','M','28007','M348934600','28007','es_transportation',15.26,0
'C1374607221','U','E','28007','M1823072687','28007','es_transportation',17.47,0
'C1973203074','4','F','28007','M348934600','28007','es_transportation',32.87,0
'C442137737','5','M','28007','M1823072687','28007','es_transportation',22.76,0
'C1945520078','3','F','28007','M348934600','28007','es_transportation',7.1,0
'C1669649966','3','F','28007','M348934600','28007','es_transportation',48.58,0
'C2091583256','2','F','28007','M1823072687','28007','es_transportation',25.47,0
'C1612798177','3','F','28007','M348934600','28007','es_transportation',52.63,0
'C1853277977','4','M','28007','M348934600','28007','es_transportation',29.19,0
'C839839520','2','F','28007','M348934600','28007','es_transportation',17.63,0
'C825739161','3','F','28007','M348934600','28007','es_transportation',6.75,0
'C1801270098','3','M','28007','M1823072687','28007','es_transportation',9.72,0
'C1469453217','1','F','28007','M348934600','28007','es_transportation',19.78,0
'C269960003','1','M','28007','M348934600','28007','es_transportation',23.43,0
'C1123042802','5','M','28007','M348934600','28007','es_transportation',13.89,0
'C1201696181','4','F','28007','M348934600','28007','es_transportation',44.32,0
'C608547225','2','F','28007','M855959430','28007','es_hyper',76.51,0
'C2088008854','6','M','28007','M1823072687','28007','es_transportation',8.15,0
'C785603838','5','M','28007','M348934600','28007','es_transportation',44.05,0
'C1580753738','5','M','28007','M348934600','28007','es_transportation',11.72,0
'C1781953799','5','M','28007','M348934600','28007','es_transportation',33.91,0
'C1838285576','3','M','28007','M1823072687','28007','es_transportation',33.98,0
'C1312448128','4','F','28007','M348934600','28007','es_transportation',44.05,0
'C1038879380','2','F','28007','M348934600','28007','es_transportation',53.96,0
'C1733778992','2','F','28007','M348934600','28007','es_transportation',21.54,0
'C1431362064','1','F','28007','M85975013','28007','es_food',101.79,0
'C380911997','2','F','28007','M348934600','28007','es_transportation',31.45,0
'C255292461','5','F','28007','M1823072687','28007','es_transportation',37.82,0
'C1338396147','1','F','28007','M348934600','28007','es_transportation',2.21,0
'C495124555','3','F','28007','M1600850729','28007','es_fashion',33.47,0
'C1977058282','2','F','28007','M348934600','28007','es_transportation',9.17,0
'C378899672','1','F','28007','M1823072687','28007','es_transportation',28.26,0
'C1171622243','5','M','28007','M348934600','28007','es_transportation',43.34,0
'C775739646','2','M','28007','M348934600','28007','es_transportation',8.02,0
'C1255221015','3','F','28007','M348934600','28007','es_transportation',14.33,0
'C1222389110','3','M','28007','M348934600','28007','es_transportation',24.9,0
'C1893753407','2','F','28007','M151143676','28007','es_barsandrestaurants',42.92,0
'C1960353164','2','F','28007','M348934600','28007','es_transportation',43.25,0
'C449179311','2','M','28007','M348934600','28007','es_transportation',29.49,0
'C346693029','4','F','28007','M348934600','28007','es_transportation',49.21,0
'C970603000','5','M','28007','M348934600','28007','es_transportation',55.39,0
'C403631555','4','M','28007','M348934600','28007','es_transportation',22.29,0
'C503433561','4','M','28007','M348934600','28007','es_transportation',27.98,0
'C1476138873','5','F','28007','M348934600','28007','es_transportation',68.39,0
'C1269217373','2','F','28007','M1748431652','28007','es_wellnessandbeauty',63.49,0
'C728039227','6','M','28007','M348934600','28007','es_transportation',56.18,0
'C2091703695','4','F','28007','M348934600','28007','es_transportation',22.97,0
'C856303631','4','M','28007','M855959430','28007','es_hyper',24.61,0
'C892377311','2','M','28007','M1823072687','28007','es_transportation',27.36,0
'C886993530','3','M','28007','M348934600','28007','es_transportation',18.62,0
'C686064678','2','F','28007','M923029380','28007','es_home',181.86,0
'C391642320','3','F','28007','M348934600','28007','es_transportation',16.49,0
'C1806256044','3','M','28007','M1823072687','28007','es_transportation',22.98,0
'C1355509614','4','M','28007','M1823072687','28007','es_transportation',19.18,0
'C1546820736','2','M','28007','M348934600','28007','es_transportation',11.63,0
'C1022153336','5','F','28007','M348934600','28007','es_transportation',11.37,0
'C1952969809','4','F','28007','M348934600','28007','es_transportation',68.51,0
'C587016440','5','M','28007','M1313686961','28007','es_contents',69.05,0
'C1186953291','4','M','28007','M151143676','28007','es_barsandrestaurants',58.42,0
'C1980965530','4','M','28007','M348934600','28007','es_transportation',9.63,0
'C423379854','2','M','28007','M348934600','28007','es_transportation',27.41,0
'C1816813783','5','F','28007','M348934600','28007','es_transportation',15.64,0
'C404247926','5','F','28007','M348934600','28007','es_transportation',13.72,0
'C1560676680','2','F','28007','M348934600','28007','es_transportation',57.97,0
'C99729647','3','M','28007','M348934600','28007','es_transportation',29.2,0
'C809708190','1','F','28007','M348934600','28007','es_transportation',22.82,0
'C1791793827','4','M','28007','M348934600','28007','es_transportation',74.22,0
'C639532055','4','F','28007','M85975013','28007','es_food',26.62,0
'C188367998','3','F','28007','M1823072687','28007','es_transportation',23.9,0
'C804094956','4','M','28007','M348934600','28007','es_transportation',8,0
'C1107442215','2','F','28007','M348934600','28007','es_transportation',4.48,0
'C1739071229','4','F','28007','M1823072687','28007','es_transportation',1.19,0
'C1581709798','2','M','28007','M348934600','28007','es_transportation',10.67,0
'C874725016','2','F','28007','M348934600','28007','es_transportation',15.61,0
'C353502635','2','F','28007','M348934600','28007','es_transportation',42.75,0
'C1035581047','5','M','28007','M85975013','28007','es_food',46.68,0
'C1783127345','4','M','28007','M348934600','28007','es_transportation',66.92,0
'C413455659','2','F','28007','M85975013','28007','es_food',48.87,0
'C98091448','2','F','28007','M348934600','28007','es_transportation',18.17,0
'C1105086283','1','F','28007','M348934600','28007','es_transportation',8.82,0
'C250546729','4','M','28007','M348934600','28007','es_transportation',25.12,0
'C1047374909','6','F','28007','M855959430','28007','es_hyper',26.47,0
'C383264569','1','F','28007','M348934600','28007','es_transportation',17.69,0
'C174977934','2','F','28007','M348934600','28007','es_transportation',0.53,0
'C932908444','1','F','28007','M348934600','28007','es_transportation',47.11,0
'C764092576','4','F','28007','M348934600','28007','es_transportation',57.22,0
'C939735585','3','F','28007','M855959430','28007','es_hyper',31.69,0
'C1676378077','2','F','28007','M1823072687','28007','es_transportation',18.64,0
'C2074365962','4','M','28007','M348934600','28007','es_transportation',34.08,0
'C1718318682','1','F','28007','M85975013','28007','es_food',14.44,0
'C914243510','4','M','28007','M348934600','28007','es_transportation',12.87,0
'C207575907','6','M','28007','M1823072687','28007','es_transportation',2.36,0
'C2000956624','4','M','28007','M348934600','28007','es_transportation',24.43,0
'C117577408','6','M','28007','M348934600','28007','es_transportation',22.11,0
'C1267444276','3','F','28007','M348934600','28007','es_transportation',47.06,0
'C2140000055','3','M','28007','M348934600','28007','es_transportation',21.93,0
'C332727422','5','M','28007','M85975013','28007','es_food',71.32,0
'C364635096','2','F','28007','M1823072687','28007','es_transportation',5.18,0
'C1620127338','2','M','28007','M1888755466','28007','es_otherservices',111.46,0
'C543938207','2','M','28007','M348934600','28007','es_transportation',15.04,0
'C554819698','3','M','28007','M348934600','28007','es_transportation',44.23,0
'C703418892','2','F','28007','M1823072687','28007','es_transportation',33.12,0
'C185820405','3','M','28007','M1823072687','28007','es_transportation',26.11,0
'C1561307190','3','F','28007','M348934600','28007','es_transportation',35.76,0
'C1433318702','5','M','28007','M348934600','28007','es_transportation',7.24,0
'C1058652489','4','M','28007','M348934600','28007','es_transportation',26.69,0
'C1032319289','3','F','28007','M348934600','28007','es_transportation',50.8,0
'C1366869967','5','M','28007','M348934600','28007','es_transportation',17.66,0
'C546000387','6','M','28007','M348934600','28007','es_transportation',39.9,0
'C729168812','3','F','28007','M348934600','28007','es_transportation',56.89,0
'C1196915447','2','M','28007','M348934600','28007','es_transportation',6.72,0
'C1934886086','5','M','28007','M348934600','28007','es_transportation',39.73,0
'C653252303','1','F','28007','M348934600','28007','es_transportation',7.55,0
'C100992504','2','F','28007','M840466850','28007','es_tech',210.42,0
'C1139909458','3','F','28007','M348934600','28007','es_transportation',2.81,0
'C1496334304','2','F','28007','M348934600','28007','es_transportation',43.29,0
'C1002759277','1','F','28007','M348934600','28007','es_transportation',15.33,0
'C1648683269','3','M','28007','M1823072687','28007','es_transportation',57.63,0
'C1169655012','2','F','28007','M1823072687','28007','es_transportation',52.05,0
'C1648056680','2','F','28007','M348934600','28007','es_transportation',10.54,0
'C179390259','4','F','28007','M547558035','28007','es_fashion',119.81,1
'C179390259','4','F','28007','M547558035','28007','es_fashion',506.77,1
'C2014169866','4','F','28007','M1823072687','28007','es_transportation',35.33,0
'C2140473917','3','F','28007','M348934600','28007','es_transportation',17,0
'C148765233','0','F','28007','M1823072687','28007','es_transportation',14.72,0
'C885283469','1','F','28007','M1823072687','28007','es_transportation',4.23,0
'C759264122','1','M','28007','M348934600','28007','es_transportation',6.63,0
'C800272493','2','F','28007','M348934600','28007','es_transportation',40.06,0
'C784005201','4','M','28007','M348934600','28007','es_transportation',31.48,0
'C1963249369','4','F','28007','M85975013','28007','es_food',47.75,0
'C309780280','1','F','28007','M1823072687','28007','es_transportation',52.53,0
'C2136553361','2','F','28007','M348934600','28007','es_transportation',34.68,0
'C893284971','4','M','28007','M348934600','28007','es_transportation',22.16,0
'C984099618','3','M','28007','M348934600','28007','es_transportation',9.77,0
'C771874671','5','M','28007','M1888755466','28007','es_otherservices',3.67,0
'C576436654','6','F','28007','M348934600','28007','es_transportation',30.44,0
'C744245203','2','M','28007','M348934600','28007','es_transportation',27.06,0
'C1566647188','1','F','28007','M348934600','28007','es_transportation',11.07,0
'C989137021','2','F','28007','M1823072687','28007','es_transportation',17.24,0
'C1698085181','2','M','28007','M348934600','28007','es_transportation',10.67,0
'C606861698','1','F','28007','M348934600','28007','es_transportation',11.56,0
'C1535009453','4','F','28007','M348934600','28007','es_transportation',31.48,0
'C707755349','4','M','28007','M348934600','28007','es_transportation',22.25,0
'C647089636','5','F','28007','M348934600','28007','es_transportation',41.3,0
'C1422393615','2','M','28007','M348934600','28007','es_transportation',51.17,0
'C2104923127','2','F','28007','M348934600','28007','es_transportation',68.16,0
'C1072166767','3','F','28007','M1842530320','28007','es_tech',131.09,0
'C43130617','2','M','28007','M348934600','28007','es_transportation',9.51,0
'C657290155','3','M','28007','M348934600','28007','es_transportation',40.45,0
'C859276623','4','F','28007','M348934600','28007','es_transportation',23.37,0
'C2068909690','2','F','28007','M348934600','28007','es_transportation',7.68,0
'C126603077','1','F','28007','M348934600','28007','es_transportation',15.79,0
'C333484923','4','M','28007','M348934600','28007','es_transportation',29.6,0
'C1890466358','3','F','28007','M348934600','28007','es_transportation',0.83,0
'C1090604904','2','M','28007','M1823072687','28007','es_transportation',6.35,0
'C1414112698','1','M','28007','M1823072687','28007','es_transportation',37.73,0
'C1225533078','2','F','28007','M348934600','28007','es_transportation',7.38,0
'C1963238862','2','F','28007','M1823072687','28007','es_transportation',12.3,0
'C658175205','3','F','28007','M348934600','28007','es_transportation',58.94,0
'C524663308','2','F','28007','M348934600','28007','es_transportation',10.11,0
'C1248053373','2','M','28007','M348934600','28007','es_transportation',9.41,0
'C763253161','3','F','28007','M348934600','28007','es_transportation',7.19,0
'C1902837467','4','M','28007','M1823072687','28007','es_transportation',63.28,0
'C2076439645','2','F','28007','M348934600','28007','es_transportation',77.8,0
'C420340345','3','M','28007','M348934600','28007','es_transportation',23.91,0
'C1825950751','4','F','28007','M348934600','28007','es_transportation',28.29,0
'C1692355722','2','M','28007','M348934600','28007','es_transportation',38.95,0
'C1965017830','5','M','28007','M348934600','28007','es_transportation',18.34,0
'C261466841','6','M','28007','M348934600','28007','es_transportation',29.54,0
'C1049562739','3','M','28007','M1198415165','28007','es_wellnessandbeauty',11.83,0
'C1713848243','2','F','28007','M348934600','28007','es_transportation',35.01,0
'C1432825682','3','M','28007','M348934600','28007','es_transportation',19.13,0
